text,persons,locations,organizations,persons_pred,organizations_pred,locations_pred,TP_persons,FP_persons,FN_persons,support_persons,precision_persons,recall_persons,F1_persons,TP_organizations,FP_organizations,FN_organizations,support_organizations,precision_organizations,recall_organizations,F1_organizations,TP_locations,FP_locations,FN_locations,support_locations,precision_locations,recall_locations,F1_locations
The media ...,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
are full of expressions and declarations that must be worrying ...,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"this artificial atmosphere is very dangerous because those who spread it could become its prisoners , "" Levy said .",Levy,,,Levy,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
""" We expect from Syria , if its face is to peace , that it will answer Israel 's message to enter peace negotiations because that is our goal , "" he said . """,,Syria;Israel,,,,Israel,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,1,2,1.0,0.5,0.6666666666666666
"We do not want a war , God forbid .",God,,,God,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"No one benefits from wars . """,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Israel 's Channel Two television said Damascus had sent a "" calming signal "" to Israel .",,Israel;Damascus;Israel,Channel Two,Damascus,Channel Two,Israel;Israel,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,1,0,1,2,1.0,0.5,0.6666666666666666
It gave no source for the report .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Netanyahu and Levy 's spokesmen said they could not confirm it .,Netanyahu;Levy,,,Netanyahu;Levy,,,2,0,0,2,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"The television also said that Netanyahu had sent messages to reassure Syria via Cairo , the United States and Moscow .",Netanyahu,Syria;Cairo;United States;Moscow,,Netanyahu,,Cairo;United States;Moscow,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,3,0,1,4,1.0,0.75,0.8571428571428571
Polish diplomat denies nurses stranded in Libya .,,Libya,,,,Polish;Libya,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,1,0,1,0.5,1.0,0.6666666666666666
TUNIS 1996-08-22,,TUNIS,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
A Polish diplomat on Thursday denied a Polish tabloid report this week that Libya was refusing exit visas to 100 Polish nurses trying to return home after working in the North African country .,,Libya,,Libya,,Polish;Polish;Polish;North;African,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,0,3,1,1,0.0,0.0,0.0
""" This is not true .",,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Up to today , we have no knowledge of any nurse stranded or kept in Libya without her will , and we have not received any complaint , "" the Polish embassy 's charge d'affaires in Tripoli , Tadeusz Awdankiewicz , told Reuters by telephone .",Tadeusz Awdankiewicz,Libya;Tripoli,Reuters,Tadeusz Awdankiewicz,Reuters,Libya;Polish;Tripoli,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,1,0,2,0.6666666666666666,1.0,0.8
"Poland 's labour ministry said this week it would send a team to Libya to investigate , but Awdankiewicz said the probe was prompted by some nurses complaining about their work conditions such as non-payment of their salaries .",Awdankiewicz,Poland;Libya,,Awdankiewicz,,Poland;Libya,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
He said that there are an estimated 800 Polish nurses working in Libya .,,Libya,,,,Polish;Libya,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,1,0,1,0.5,1.0,0.6666666666666666
Two Iranian opposition leaders meet in Baghdad .,,Baghdad,,,,Iranian;Baghdad,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,1,0,1,0.5,1.0,0.6666666666666666
Hassan Hafidh,Hassan Hafidh,,,Hassan,Hafidh,,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
BAGHDAD 1996-08-22,,BAGHDAD,,,,BAGHDAD,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
An Iranian exile group based in Iraq vowed on Thursday to extend support to Iran 's Kurdish rebels after they were attacked by Iranian troops deep inside Iraq last month .,,Iraq;Iran;Iraq,,,,Iranian;Iraq;Iran;Iranian;Iraq,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,1,0,2,0.6666666666666666,1.0,0.8
A Mujahideen Khalq statement said its leader Massoud Rajavi met in Baghdad the Secretary-General of the Kurdistan Democratic Party of Iran ( KDPI ) Hassan Rastegar on Wednesday and voiced his support to Iran 's rebel Kurds .,Massoud Rajavi;Hassan Rastegar,Baghdad;Iran,Mujahideen Khalq;Kurdistan Democratic Party of Iran;KDPI,Massoud Rajavi;Hassan Rastegar;Kurds,Mujahideen Khalq;Kurdistan Democratic Party;KDPI,Baghdad;Iran;Iran,2,1,0,2,0.6666666666666666,1.0,0.8,2,1,1,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,0,0,2,1.0,1.0,1.0
""" Rajavi emphasised that the Iranian Resistance would continue to stand side by side with their Kurdish compatriots and the resistance movement in Iranian Kurdistan , "" it said .",,Iranian Kurdistan,Resistance,Rajavi,,Iranian;Iranian Kurdistan,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0,1,1,0,1,0.5,1.0,0.6666666666666666
"A spokesman for the group said the meeting "" signals a new level of cooperation between Mujahideen Khalq and the Iranian Kurdish oppositions "" .",,,Mujahideen Khalq,Mujahideen Khalq,,Iranian,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0
Iran heavily bombarded targets in northern Iraq in July in pursuit of KDPI guerrillas based in Iraqi Kurdish areas outside the control of the government in Baghdad .,,Iran;Iraq;Baghdad,KDPI,,KDPI,Iran;Iraq;Iraqi;Baghdad,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,3,1,0,3,0.75,1.0,0.8571428571428571
Iraqi Kurdish areas bordering Iran are under the control of guerrillas of the Iraqi Kurdish Patriotic Union of Kurdistan ( PUK ) group .,,Iran,Iraqi Kurdish Patriotic Union of Kurdistan;PUK,Patriotic Union,PUK,Iraqi;Iran;Iraqi;Kurdistan,0,1,1,1,0.0,0.0,0.0,1,0,1,2,1.0,0.5,0.6666666666666666,1,2,0,1,0.3333333333333333,1.0,0.5
"PUK and Iraq 's Kurdistan Democratic Party ( KDP ) the two main Iraqi Kurdish factions , have had northern Iraq under their control since Iraqi forces were ousted from Kuwait in the 1991 Gulf War .",,Iraq;Iraq;Kuwait,PUK;Kurdistan Democratic Party;KDP,,PUK;Kurdistan Democratic Party;KDP,Iraq;Iraqi;Iraq;Iraqi;Kuwait,1,0,0,1,1.0,1.0,1.0,3,0,0,3,1.0,1.0,1.0,2,1,0,2,0.6666666666666666,1.0,0.8
Clashes between the two parties broke out at the weekend in the most serious fighting since a U.S.-sponsored ceasefire last year .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Mujahideen Khalq said Iranian troops had also been shelling KDP positions in Qasri region in Suleimaniya province near the Iranian border over the last two days .,,Qasri;Suleimaniya,Mujahideen Khalq;KDP,Mujahideen;Khalq,KDP,Iranian;Qasri;Suleimaniya;Iranian,0,2,1,1,0.0,0.0,0.0,1,0,1,2,1.0,0.5,0.6666666666666666,2,1,0,2,0.6666666666666666,1.0,0.8
It said about 100 Iraqi Kurds were killed or wounded in the attack .,,,,,,Iraqi,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
Both Iran and Turkey mount air and land strikes at targets in northern Iraq in pursuit of their own Kurdish rebels .,,Iran;Turkey;Iraq,,,,Iran;Turkey;Iraq,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,3,0,0,3,1.0,1.0,1.0
A U.S.-led air force in southern Turkey protects Iraqi Kurds from possible attacks by Baghdad troops .,,Turkey;Baghdad,,,,Turkey;Iraqi;Baghdad,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,1,0,2,0.6666666666666666,1.0,0.8
Saudi riyal rates steady in quiet summer trade .,,,,,,Saudi,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
MANAMA 1996-08-22,,MANAMA,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
"The spot Saudi riyal against the dollar and riyal interbank deposit rates were mainly steady this week in quiet summer trade , dealers in the kingdom said .",,,,,,Saudi,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
""" There were no changes in Saudi riyal rates .",,,,,,Saudi,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
"The market was very quiet because of summer holidays , "" one dealer said .",,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
The spot riyal was put at 3.7504 / 06 to the dollar .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"One-month interbank deposits were at 5-1/2 , 3/8 percent , three months were 5-5/8 , 1/2 percent and six months were 5-3/4 , 5/8 percent .",,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"One-year funds were at six , 5-7/8 percent .",,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Israel approves Arafat 's flight to West Bank .,Arafat,Israel;West Bank,,Arafat,,Israel,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,1,2,1.0,0.5,0.6666666666666666
JERUSALEM 1996-08-22,,JERUSALEM,,,,JERUSALEM,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Israel gave Palestinian President Yasser Arafat permission on Thursday to fly over its territory to the West Bank , ending a brief Israeli-PLO crisis , an Arafat adviser said .",Yasser Arafat;Arafat,Israel;West Bank,,Yasser Arafat;Arafat,,Israel;Palestinian,2,0,0,2,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,1,1,2,0.5,0.5,0.5
""" The problem is over .",,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"The president 's aircraft has received permission to pass through Israeli airspace but the president is not expected to travel to the West Bank before Monday , "" Nabil Abu Rdainah told Reuters .",Nabil Abu Rdainah,West Bank,Reuters,Nabil Abu Rdainah,Reuters,Israeli,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
Arafat had been scheduled to meet former Israeli prime minister Shimon Peres in the West Bank town of Ramallah on Thursday but the venue was changed to Gaza after Israel denied flight clearance to the Palestinian leader 's helicopters .,Arafat;Shimon Peres,West Bank;Ramallah;Gaza;Israel,,Arafat;Shimon Peres,,Israeli;Ramallah;Israel;Palestinian,2,0,0,2,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,2,2,4,0.5,0.5,0.5
Palestinian officials accused right-wing Prime Minister Benjamin Netanyahu of trying to stop the Ramallah meeting by keeping Arafat grounded .,Benjamin Netanyahu;Arafat,Ramallah,,Benjamin Netanyahu;Arafat,Ramallah,Palestinian,2,0,0,2,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0
"Arafat subsequently cancelled a meeting between Israeli and PLO officials , on civilian affairs , at the Allenby Bridge crossing between Jordan and the West Bank .",Arafat,Allenby Bridge;Jordan;West Bank,PLO,Arafat,PLO;Allenby,Israeli;Jordan,1,0,0,1,1.0,1.0,1.0,1,1,0,1,0.5,1.0,0.6666666666666666,1,1,2,3,0.5,0.3333333333333333,0.4
"Abu Rdainah said Arafat had decided against flying to the West Bank on Thursday , after Israel lifted the ban , because he had a busy schedule in Gaza and would not be free until Monday .",Abu Rdainah;Arafat,West Bank;Israel;Gaza,,Abu;Rdainah;Arafat,,Israel,1,2,1,2,0.3333333333333333,0.5,0.4,1,0,0,1,1.0,1.0,1.0,1,0,2,3,1.0,0.3333333333333333,0.5
Arafat to meet Peres in Gaza after flight ban .,Arafat;Peres,Gaza,,Arafat,,,1,0,1,2,1.0,0.5,0.6666666666666666,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
JERUSALEM 1996-08-22,,JERUSALEM,,,,JERUSALEM,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Yasser Arafat will meet Shimon Peres in Gaza on Thursday after Palestinians said the right-wing Israeli government had barred the Palestinian leader from flying to the West Bank for talks with the former prime minister .,Yasser Arafat;Shimon Peres,Gaza;West Bank,,Yasser;Arafat;Shimon Peres,,Palestinians;Israeli;Palestinian,1,2,1,2,0.3333333333333333,0.5,0.4,1,0,0,1,1.0,1.0,1.0,0,3,2,2,0.0,0.0,0.0
""" The meeting between Peres and Arafat will take place at Erez checkpoint in Gaza and not in Ramallah as planned , "" Peres ' office said .",Peres;Arafat;Peres,Erez;Gaza;Ramallah,,Peres;Arafat;Peres,Erez,Ramallah,2,0,0,2,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,1,0,2,3,1.0,0.3333333333333333,0.5
Palestinian officials said the Israeli government had barred Arafat from overflying Israel in a Palestinian helicopter to the West Bank in an attempt to bar the meeting with Peres .,Arafat;Peres,Israel;West Bank,,Arafat;Peres,,Palestinian;Israeli;Israel;Palestinian,2,0,0,2,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,2,1,2,0.3333333333333333,0.5,0.4
"Israeli Prime Minister Benjamin Netanyahu has accused opposition leader Peres , who he defeated in May elections , of trying to undermine his Likud government 's authority to conduct peace talks .",Benjamin Netanyahu;Peres,,Likud,Benjamin Netanyahu;Peres,,Israeli;Likud,2,0,0,2,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,0,2,1,1,0.0,0.0,0.0
Afghan UAE embassy says Taleban guards going home .,,UAE,,Afghan,UAE,Taleban,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0
Hilary Gush,Hilary Gush,,,Hilary,Gush,,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
DUBAI 1996-08-22,,DUBAI,,,,DUBAI,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Three Afghan guards brought to the United Arab Emirates last week by Russian hostages who escaped from the Taleban militia will return to Afghanistan in a few days , the Afghan embassy in Abu Dhabi said on Thursday .",,United Arab Emirates;Afghanistan;Abu Dhabi,,Dhabi,United Arab Emirates;Taleban,Russian;Afghanistan;Afghan;Abu,0,1,1,1,0.0,0.0,0.0,0,2,1,1,0.0,0.0,0.0,1,3,2,3,0.25,0.3333333333333333,0.28571428571428575
""" Our ambassador is in touch with the UAE foreign ministry .",,UAE,,,UAE,,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0
"Their return to Afghanistan will take place in two or three days , "" an embassy official said .",,Afghanistan,,,,Afghanistan,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
""" The embassy is issuing them travel documents for their return to their homeland .",,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"There is no objection to their travel , "" he added .",,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
The three Islamic Taleban guards were overpowered by seven Russian aircrew who escaped to UAE state Sharjah last Friday on board their own aircraft after a year in the captivity of Taleban militia in Kandahar in southern Afghanistan .,,UAE;Sharjah;Kandahar;Afghanistan,,Sharjah,Islamic Taleban;UAE,Russian;Taleban;Kandahar;Afghanistan,0,1,1,1,0.0,0.0,0.0,0,2,1,1,0.0,0.0,0.0,2,2,2,4,0.5,0.5,0.5
"The UAE said on Monday it would hand over the three to the International Red Crescent , possibly last Tuesday .",,UAE,International Red Crescent,,UAE;International Red Crescent,,1,0,0,1,1.0,1.0,1.0,1,1,0,1,0.5,1.0,0.6666666666666666,0,1,1,1,0.0,0.0,0.0
It has since been silent on the issue .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"When asked whether the three guards would travel back to Kandahar or the Afghan capital Kabul , the embassy official said : "" That has not been decided , but possibly Kandahar . """,,Kandahar;Kabul;Kandahar,,Kandahar;Kabul;Kandahar,,Afghan,0,2,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,0,1,2,2,0.0,0.0,0.0
Kandahar is the headquarters of the opposition Taleban militia .,,Kandahar,,Taleban,,Kandahar,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Kabul is controlled by President Burhanuddin Rabbani 's government , which Taleban is fighting to overthrow .",Burhanuddin Rabbani,Kabul,,Burhanuddin Rabbani;Taleban,,Kabul,1,1,0,1,0.5,1.0,0.6666666666666666,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"The embassy official said the three men , believed to be in their 20s , were currently in Abu Dhabi .",,Abu Dhabi,,,,Abu Dhabi,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
He did not elaborate .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"The Russians , working for the Aerostan firm in the Russian republic of Tatarstan , were taken hostage after a Taleban MiG-19 fighter forced their cargo plane to land in August 1995 .",,Tatarstan,Aerostan,,Taleban,Russians;Aerostan;Russian;Tatarstan,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,1,3,0,1,0.25,1.0,0.4
Taleban said its shipment of ammunition from Albania was evidence of Russian military support for Rabbani 's government .,Rabbani,Albania,,Taleban;Albania;Rabbani,,Russian,1,2,0,1,0.3333333333333333,1.0,0.5,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
Moscow said the crew 's nationality was coincidental .,,Moscow,,,,Moscow,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Numerous diplomatic attempts to free the seven failed .,,,,,,Numerous,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
"The Russians , who said they overpowered the guards -- two armed with Kalashnikov automatic rifles -- while doing regular maintenance work on their Ilyushin 76 cargo plane last Friday , left the UAE capital Abu Dhabi for home on Sunday .",,UAE;Abu Dhabi,,Kalashnikov;Abu Dhabi,UAE,Russians,0,2,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0,0,1,2,2,0.0,0.0,0.0
Iraq 's Saddam meets Russia 's Zhirinovsky .,Saddam;Zhirinovsky,Iraq;Russia,,Saddam,,Iraq;Russia,1,0,1,2,1.0,0.5,0.6666666666666666,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
BAGHDAD 1996-08-22,,BAGHDAD,,,,BAGHDAD,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Iraqi President Saddam Hussein has told visiting Russian ultra-nationalist Vladimir Zhirinovsky that Baghdad wanted to maintain "" friendship and cooperation "" with Moscow , official Iraqi newspapers said on Thursday .",Saddam Hussein;Vladimir Zhirinovsky,Baghdad;Moscow,,Saddam Hussein;Vladimir Zhirinovsky,,Iraqi;Russian;Baghdad;Moscow;Iraqi,2,0,0,2,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,2,0,2,0.5,1.0,0.6666666666666666
""" President Saddam Hussein stressed during the meeting Iraq 's keenness to maintain friendship and cooperation with Russia , "" the papers said .",Saddam Hussein,Iraq;Russia,,Saddam Hussein,,Iraq;Russia,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
"They said Zhirinovsky told Saddam before he left Baghdad on Wednesday that his Liberal Democratic party and the Russian Duma ( parliament ) "" are calling for an immediate lifting of the embargo "" imposed on Iraq after its 1990 invasion of Kuwait .",Zhirinovsky;Saddam,Baghdad;Iraq;Kuwait,Liberal Democratic party;Duma,Zhirinovsky;Saddam,Liberal Democratic,Baghdad;Russian;Iraq;Kuwait,2,0,0,2,1.0,1.0,1.0,0,1,2,2,0.0,0.0,0.0,3,1,0,3,0.75,1.0,0.8571428571428571
Zhirinovsky said on Tuesday he would press the Russian government to help end U.N. trade sanctions on Iraq and blamed Moscow for delaying establishment of good ties with Baghdad .,Zhirinovsky,Iraq;Moscow;Baghdad,U.N.,Zhirinovsky,U.N.,Russian;Iraq;Moscow;Baghdad,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,3,1,0,3,0.75,1.0,0.8571428571428571
""" Our stand is firm , namely we are calling on ( the Russian ) government to end the economic embargo on Iraq and resume trade ties between Russia and Iraq , "" he told reporters .",,Iraq;Russia;Iraq,,,,Russian;Iraq;Russia;Iraq,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,1,0,2,0.6666666666666666,1.0,0.8
Zhirinovsky visited Iraq twice in 1995 .,Zhirinovsky,Iraq,,Zhirinovsky,,Iraq,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Last October he was invited to attend the referendum held on Iraq 's presidency , which extended Saddam 's term for seven more years .",Saddam,Iraq,,Saddam,,Iraq,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
PRESS DIGEST - Iraq - Aug 22 .,,Iraq,,,DIGEST,Iraq,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
BAGHDAD 1996-08-22,,BAGHDAD,,,,BAGHDAD,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
These are some of the leading stories in the official Iraqi press on Thursday .,,,,,,Iraqi,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
Reuters has not verified these stories and does not vouch for their accuracy .,,,Reuters,,,,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
THAWRA,,,THAWRA,,,THAWRA,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0
- Iraq 's President Saddam Hussein meets with chairman of the Russian liberal democratic party Vladimir Zhirinovsky .,Saddam Hussein;Vladimir Zhirinovsky,Iraq,,Saddam Hussein;Vladimir Zhirinovsky,,Iraq;Russian,2,0,0,2,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,1,0,1,0.5,1.0,0.6666666666666666
- Turkish foreign minister says Turkey will take part in the Baghdad trade fair that will be held in November .,,Turkey;Baghdad,,,,Turkish;Turkey;Baghdad,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,1,0,2,0.6666666666666666,1.0,0.8
IRAQ,,IRAQ,,,,IRAQ,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
- A shipload of 12 tonnes of rice arrives in Umm Qasr port in the Gulf .,,Umm Qasr;Gulf,,,,Umm Qasr,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,1,2,1.0,0.5,0.6666666666666666
PRESS DIGEST - Lebanon - Aug 22 .,,Lebanon,,,DIGEST,Lebanon,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
BEIRUT 1996-08-22,,BEIRUT,,,,BEIRUT,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
These are the leading stories in the Beirut press on Thursday .,,Beirut,,,,Beirut,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Reuters has not verified these stories and does not vouch for their accuracy .,,,Reuters,,,,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
AN-NAHAR,,,AN-NAHAR,,,,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
- Confrontation is escalating between Hizbollah and the government .,,,Hizbollah,Hizbollah,Confrontation,,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
- Prime Minister Hariri : Israeli threats do no serve peace .,Hariri,,,Hariri,,Israeli,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
AS-SAFIR,,,AS-SAFIR,,,,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
- Parliament Speaker Berri : Israel is preparing for war against Syria and Lebanon .,Berri,Israel;Syria;Lebanon,,,Parliament Speaker,Israel;Lebanon,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0,2,0,1,3,1.0,0.6666666666666666,0.8
- Parliamentary battle in Beirut ..,,Beirut,,,,Parliamentary;Beirut,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,1,0,1,0.5,1.0,0.6666666666666666
The three main lists have been prepared .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
AL-ANWAR,,,AL-ANWAR,,,,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
- Continued criticism of law violation incidents -- which occurred in the Mount Lebanon elections last Sunday .,,Mount Lebanon,,,Mount Lebanon,,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0
